id,sku_id,title,slug,category,sub_category,brand_name,product_type,gender,colorways,brand_sku,model,lowest_price,description,is_d2c,is_active,is_certificate_required,featured_image
1362,BHOCHBEBLBL,Hoka Challenger Bellwether Blue/Stone Blue,hoka-challenger-bellwether-bluestone-blue,sports & performance footwear,Shoes,HOKA,,,,,,20968,,FALSE,TRUE,TRUE,https://hypefly.co.in/_next/image?url=https%3A%2F%2Fdjm0962033frr.cloudfront.net%2Fmedium_Hoka_One_One_Challenger_ATR_7_Bellwether_Blue_Stone_dc428240d8.webp&w=1080&q=70
1363,AAIJO1MISEBLANWH,Air Jordan 1 Mid Se Black And White,air-jordan-1-mid-se-black-and-white,casual footwear,Shoes,nike,sneakers,male,White/Black/Multi-Color,DH6933 100,Air Jordan 1,10691,,FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-075324-aaijo1miseblanwh_photo1.png
1364,BADSAOGCA,adidas Samba OG Cardboard,adidas-samba-og-cardboard,casual footwear,Shoes,Nike,sneakers,male,Cardboard/Chalk White/Brown Desert,IG1379,Samba,16731,,FALSE,TRUE,TRUE,https://crepdogcrew.com/cdn/shop/files/1_97a95747-3000-4683-b87e-f2140d3675ca.png?v=1715846285&width=1000
1365,AIJO1HIZOCOCEFIRE,Air Jordan 1 High Zoom Comfort Black Fire Red Cement Grey,air-jordan-1-high-zoom-comfort-black-fire-red-cement-grey,casual footwear,Shoes,nike,sneakers,male,Black/Fire Red/Cement,DV1307 060,Air Jordan 1 Zoom,14038,,FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-054640-aijo1hizococefire_photo1.png
1366,PAXAIMA1RUMA,Patta X Air Max 1 Rush Red,patta-x-air-max-1-rush-red,casual footwear,Shoes,Nike,sneakers,male,Metallic Silver/Rush Maroon,DO9549 001,Air Max 1,13545,,FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042058-paxaima1ruma_photo1.png
1367,BNIAIFO1MISPOFVAMA,Nike Air Force 1 Mid SP Off-White Varsity Maize,nike-air-force-1-mid-sp-off-white-varsity-maize,casual footwear,Shoes,Nike,sneakers,male,White/White/Varsity Maize,DR0500 101,Air Force 1,13351,{},FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/31-03-2025-052237-bniaifo1mispofvama_photo1.png
1368,BJO5REAMAMADU,Jordan 5 Retro A Ma Mani��re Dusk,jordan-5-retro-a-ma-maniere-dusk,casual footwear,Shoes,Nike,sneakers,male,Black/Burgundy Crush/Black/Pale Ivory,FD1330 001,Air Jordan 5,30598,,FALSE,TRUE,TRUE,https://crepdogcrew.com/cdn/shop/files/1_fe056141-2f21-4ddb-88bf-46ae895273bc.png?v=1701076539&width=1000
1369,BONTIME66WHBL,Onitsuka Tiger Mexico 66 Black,onitsuka-tiger-mexico-66-black,casual footwear,Shoes,Onitsuka Tiger,sneakers,male,White/Black,D508K 0190,Mexico 66,15803,,FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042106-bontime66whbl_photo1.png
1370,BNIAIJO5XOFSA,NIKE AIR JORDAN 5 X OFF-WHITE Off White,nike-air-jordan-5-x-off-white-off-white,casual footwear,Shoes,Nike,sneakers,male,Sail/Fire Red/Muslin/Black,DH8565 100,Air Jordan 5,35162,,FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042110-bniaijo5xofsa_photo1.png
1372,BNISBDULOPRBLFU,NIKE SB DUNK LOW PRO BLUE FURY,nike-sb-dunk-low-pro-blue-fury,casual footwear,Shoes,Nike,sneakers,male,Blue Fury/Deep Royal/Blue Fury,BQ6817 400,Dunk SB,21483,,FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042114-bnisbduloprblfu_photo1.png
1373,BADSAPOWABOLE,Adidas Samba Pony Wales Bonner Leopard,adidas-samba-pony-wales-bonner-leopard,casual footwear,Shoes,Adidas,sneakers,male,Dark Brown/Cream White,IE0578,Samba,50398,,FALSE,TRUE,TRUE,https://images.stockx.com/360/adidas-Samba-Nylon-Wales-Bonner-Dark-Brown/Images/adidas-Samba-Nylon-Wales-Bonner-Dark-Brown/Lv2/img01.jpg?w=480&q=41&dpr=3&updated_at=1699543158&h=320
1374,AIJO1MICEGR,Air Jordan 1 Mid Cement Grey,air-jordan-1-mid-cement-grey,casual footwear,Shoes,nike,sneakers,female,Cement Grey/Sail/Anthracite,BQ6472 022,Air Jordan 1,13688,,FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-054651-aijo1micegr_photo1.png
1375,BADYEBO35V2FL(2,adidas Yeezy Boost 350 V2 Flax (2020/2024),adidas-yeezy-boost-350-v2-flax-20202024,casual footwear,Shoes,Adidas,sneakers,male,Flax/Flax/Flax,FX9028,Yeezy Boost 350,16829,,FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-054658-badyebo35v2fl282_photo1.jpg
1376,BAIJO1LOMA,Air Jordan 1 Low 'Malachite',air-jordan-1-low-malachite,casual footwear,Shoes,nike,,,,,,16468,{},FALSE,TRUE,TRUE,https://images.stockx.com/360/Air-Jordan-1-Low-SE-Holiday-Special-2022/Images/Air-Jordan-1-Low-SE-Holiday-Special-2022/Lv2/img01.jpg?auto=format%2Ccompress&w=576&dpr=2&updated_at=1669018606&h=384&q=60
1377,BJONURE1LOUNBL,Jordan Nu Retro 1 Low University Blue,jordan-nu-retro-1-low-university-blue,casual footwear,Shoes,nike,sneakers,male,Black/University Blue/White,DV5141 004,Jordan Nu Retro 1,11879,,FALSE,TRUE,TRUE,https://images.stockx.com/images/Air-Jordan-Nu-Retro-1-Low-Black-White-Football-Grey-University-Blue.jpg?fit=fill&bg=FFFFFF&w=576&h=384&q=57&dpr=2&trim=color&updated_at=1729146791
1378,AIJO1LOSELISMGRGY,Air Jordan 1 Low Se Light Grey Gym Red,air-jordan-1-low-se-light-grey-gym-red,casual footwear,Shoes,nike,sneakers,male,Light Smoke Grey/White/Gym Red,DC6991 016,Air Jordan 1,10618,,FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/1747530526_833561_01_jpg.jpeg?v=1747530526
1379,BADADQCLST,adidas adiFOM Q Clay Strata,adidas-adifom-q-clay-strata,casual footwear,Shoes,Adidas,sneakers,male,Clay Strata/Earth Strata/Magic Beige,IE4701,adiFOM Q,5940,,FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-075335-badadqclst_photo1.png
1380,AIJO1MIPUVE,Air Jordan 1 Mid Purple Velvet,air-jordan-1-mid-purple-velvet,casual footwear,Shoes,nike,sneakers,female,Purple Smoke/Purple Smoke/White,DQ8397 500,Air Jordan 1,10998,,FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042130-aijo1mipuve_photo1.png
1381,BNEBA90WA,New Balance 9060 'Warped',new-balance-9060-warped,casual footwear,Shoes,New Balance,sneakers,male,Sage Leaf/Neo Flame,U9060WRB,9060,19799,,FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042137-bneba90wa_photo1.png
1382,BNIAIFO1LOCAPLFLMABL(2,Nike Air Force 1 Low Cactus Plant Flea Market Black (2024),nike-air-force-1-low-cactus-plant-flea-market-black-2024,casual footwear,Shoes,Nike,sneakers,male,Black/Black/White,HJ8463 001,Air Force 1,48999,,FALSE,TRUE,TRUE,https://crepdogcrew.com/cdn/shop/files/1_7b989058-ba8e-495a-971d-7100c54cf724.png?v=1715844868&width=1000
1383,BZOFL5PRBLRISP,Zoom Fly 5 Premium 'Blue Ribbon Sports',zoom-fly-5-premium-blue-ribbon-sports,sports & performance footwear,Shoes,Nike,sneakers,male,Safety Orange/Burnt Sunrise/Sesame/Hyper Royal,FQ7679 800,Zoom Fly 5,13588,,FALSE,TRUE,TRUE,https://hypefly.co.in/_next/image?url=https%3A%2F%2Fdjm0962033frr.cloudfront.net%2FFQ_7679_800_png_1c0dcdb190.webp&w=1080&q=70
1384,NIDULOVADAYEHE,Nike Dunk Low ValentineS Day  Yellow Heart,nike-dunk-low-valentines-day-yellow-heart,casual footwear,Shoes,Nike,sneakers,female,White/Sail/Opti Yellow,FD0803 100,Dunk,12563,,FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042147-nidulovadayehe_photo1.png
1385,BJO5RETRROICBL,Jordan 5 Retro Trophy Room Ice Blue,jordan-5-retro-trophy-room-ice-blue,casual footwear,Shoes,Nike,sneakers,male,Ice Blue/Sail-Metallic Gold-University Red,CI1899 400,Air Jordan 5,51499,,FALSE,TRUE,TRUE,https://crepdogcrew.com/cdn/shop/files/1_326d53f4-92f4-47bb-9b43-710297a2d60b.png?v=1714638431&width=1000
1386,BNIDULOXOFLO46OF50,Nike Dunk Low x Off-White 'Lot 46 of 50',nike-dunk-low-x-off-white-lot-46-of-50,casual footwear,Shoes,Nike,sneakers,male,Sail/Neutral Grey,DM1602 102,Dunk,35188,,FALSE,TRUE,TRUE,https://hypefly.co.in/_next/image?url=https%3A%2F%2Fdjm0962033frr.cloudfront.net%2F784786_01_jpg_53894b88fc.webp&w=1080&q=70
1387,BADSAOGSPRIBLRU,adidas Samba OG Sporty & Rich Blue Rush,adidas-samba-og-sporty-rich-blue-rush,casual footwear,Shoes,Nike,sneakers,male,Blue Rush/Cream White/Gum,IE6975,Samba,18810,,FALSE,TRUE,TRUE,https://crepdogcrew.com/cdn/shop/files/EditsbyAhmar01_af3d5308-8cc9-4251-ae97-287b33354502.png?v=1715851511&width=1000
1388,BJO1LOCOPUWH,JORDAN 1 LOW COURT PURPLE WHITE,jordan-1-low-court-purple-white,casual footwear,Shoes,Nike,sneakers,male,White/Court Purple/Black,553558 500,Air Jordan 1,12878,{},FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-075340-bjo1locopuwh_photo1.png
1389,NIDULOAT,Nike Dunk Low Atl,nike-dunk-low-atl,casual footwear,Shoes,Nike,sneakers,male,University Red/Bright Crimson,FD0724 657,Dunk,13487,,FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-054710-niduloat_photo1.png
1390,UNLAXCOSPSMGR,Union La X Cortez Sp Grey,union-la-x-cortez-sp-grey,casual footwear,Shoes,Nike,sneakers,male,Light Smoke Grey/Coral Chalk/Varsity Maize/Blue Fury,DR1413 002,Cortez,12462,,FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-054719-unlaxcospsmgr_photo1.png
1391,BJO1MIPUMO,Jordan 1 Mid Purple Mocha,jordan-1-mid-purple-mocha,casual footwear,Shoes,nike,sneakers,male,Palomino/Wild Berry/White,DQ8426 215,Air Jordan 1,13022,,FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042203-bjo1mipumo_photo1.png
1392,AIJO11REWHRE,Air Jordan 11 Retro WhiteVarsity RedBlack,air-jordan-11-retro-whitevarsity-redblack,sports & performance footwear,Shoes,nike,sneakers,male,White/Black/Varsity Red,378038 116,Air Jordan 11,16278,,FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/31-03-2025-132140-air-jordan-11-retro-whitevarsity-redblack.png
1393,DULOCHRE,Dunk Low Championship Red,dunk-low-championship-red,casual footwear,Shoes,Nike,sneakers,male,University Red/White/Total Orange,DD1391 600,Dunk,8415,,FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042214-dulochre_photo1.png
1394,BNIDULOXOFWHLO11OF50,Nike Dunk Low x Off White 'Lot 11 of 50',nike-dunk-low-x-off-white-lot-11-of-50,casual footwear,Shoes,Nike,sneakers,male,Sail/Neutral Grey,DJ0950 108,Dunk,37978,,FALSE,TRUE,TRUE,https://hypefly.co.in/_next/image?url=https%3A%2F%2Fdjm0962033frr.cloudfront.net%2F784751_01_jpg_4183aa09c6.webp&w=1080&q=70
1395,BAIJO1HIZOCO2YEOFTHRA,Air Jordan 1 High Zoom Comfort 2 'Year of the Rabbit',air-jordan-1-high-zoom-comfort-2-year-of-the-rabbit,casual footwear,Shoes,Nike,sneakers,male,,FD4327 121,Air Jordan 1,14849,,FALSE,TRUE,TRUE,https://hypefly.co.in/_next/image?url=https%3A%2F%2Fdjm0962033frr.cloudfront.net%2F1109122_01_jpg_962422a86a.webp&w=1080&q=70
1396,BNIDULOSEEA(2(G,Nike Dunk Low Se Easter 2023 Gs,nike-dunk-low-se-easter-2023-gs,casual footwear,Shoes,Nike,sneakers,male,Oxygen Purple/Citron Tint/Summer White,FJ4641 536,Dunk,12418,,FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042222-bniduloseea28228g_photo1.png
1397,YEBO70HIRE,Yeezy Boost 700 HiRes Red,yeezy-boost-700-hires-red,casual footwear,Shoes,Adidas,sneakers,male,Hi-Res Red/Hi-Res Red/Hi-Res Red,HQ6979,Yeezy Boost 700,8548,,FALSE,TRUE,TRUE,https://image.goat.com/750/attachments/product_template_pictures/images/074/083/809/original/952216_00.png.png
1398,AIJO1REHIOGPIGR2.,Air Jordan 1 Retro High Og Pine Green 2.0,air-jordan-1-retro-high-og-pine-green-20,casual footwear,Shoes,nike,sneakers,male,Black/White-Gym Red-Pine Green,555088 030,Air Jordan 1,16918,,FALSE,TRUE,TRUE,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/080/154/154/original/496584_01.jpg.jpeg?action=crop&width=600
1399,WMDUHIDASU,Wmns Dunk High Dark Sulfur,wmns-dunk-high-dark-sulfur,casual footwear,Shoes,Nike,sneakers,female,White/Dark Sulfur/White,DD1869 106,Dunk,14057,,FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-075355-wmduhidasu_photo1.png
1400,BHABO8BLMU,Hako Bondi 8 Black Multi,hako-bondi-8-black-multi,sports & performance footwear,Shoes,Nike,,,,,,22318,,FALSE,TRUE,TRUE,https://hypefly.co.in/_next/image?url=https%3A%2F%2Fdjm0962033frr.cloudfront.net%2F1123202_BKML_png_1edc6ead1b.webp&w=1080&q=70
1401,BADSAWABOSI,adidas Samba Wales Bonner Silver,adidas-samba-wales-bonner-silver,casual footwear,Shoes,Adidas,,,,,,57148,,FALSE,TRUE,TRUE,https://crepdogcrew.com/cdn/shop/files/EditsbyAhmar01_ffdf14b1-9350-4a3a-ba5c-236e1b780013.png?v=1715848964&width=1000
1402,BNIDULOOFLO10,NIKE DUNK LOW OFF-WHITE LOT 10,nike-dunk-low-off-white-lot-10,casual footwear,Shoes,Nike,sneakers,male,Sail/Neutral Grey,DJ0950 108,Dunk,45971,,FALSE,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042229-bnidulooflo10_photo1.png
